"矢板鋼試験片実験データ No.03","NONAME03.REC"
"Shot","(Data Num)","Trig Date","Trig Time"
"CONT : 2min40.6s","3213","11-08-30","14:06:40"

"CH","Unit","Mode","Range","Comment","Scaling","Ratio","Offset","EU","Filter"
"CH1","8936 analog","","200mV","ch1 X軸","OFF","-","-","V","500Hz"
"CH2","8936 analog","","200mV","ch1 Y軸","OFF","-","-","V","500Hz"
"CH3","8936 analog","","200mV","ch2 X軸","OFF","-","-","V","500Hz"
"CH4","8936 analog","","200mV","ch2 Y軸","OFF","-","-","V","500Hz"
"CH5","8936 analog","","500mV","移動距離","OFF","-","-","V","5Hz"
"CH6","8936 analog","","500mV","マーカー","OFF","-","-","V","5Hz"


"Time[s]","CH1(Max)[V]","CH1(Min)[V]","CH2(Max)[V]","CH2(Min)[V]","CH3(Max)[V]","CH3(Min)[V]","CH4(Max)[V]","CH4(Min)[V]","CH5(Max)[V]","CH5(Min)[V]","CH6(Max)[V]","CH6(Min)[V]"
2.85000000e+001,-1.07500e-001,-1.12500e-001,+1.00000e-002,+7.50000e-003,-2.25000e-002,-2.50000e-002,+1.00000e-002,+7.50000e-003,+3.65625e+000,+3.65000e+000,+1.25000e-002,+6.25000e-003
2.85500000e+001,-1.10000e-001,-1.10000e-001,+1.00000e-002,+5.00000e-003,-2.25000e-002,-2.75000e-002,+1.25000e-002,+7.50000e-003,+3.65625e+000,+3.65000e+000,+1.25000e-002,+0.00000e+000
2.86000000e+001,-1.07500e-001,-1.10000e-001,+1.00000e-002,+7.50000e-003,-2.25000e-002,-2.75000e-002,+1.00000e-002,+5.00000e-003,+3.65625e+000,+3.65000e+000,+1.25000e-002,+6.25000e-003
2.86500000e+001,-1.07500e-001,-1.10000e-001,+1.00000e-002,+5.00000e-003,-2.50000e-002,-3.25000e-002,+1.00000e-002,+7.50000e-003,+3.65625e+000,+3.65000e+000,+1.25000e-002,+6.25000e-003
2.87000000e+001,-1.05000e-001,-1.07500e-001,+1.00000e-002,+7.50000e-003,-2.50000e-002,-2.75000e-002,+1.00000e-002,+7.50000e-003,+3.65625e+000,+3.64375e+000,+1.25000e-002,+6.25000e-003
2.87500000e+001,-1.02500e-001,-1.05000e-001,+1.00000e-002,+7.50000e-003,-2.25000e-002,-2.50000e-002,+1.25000e-002,+7.50000e-003,+3.65000e+000,+3.65000e+000,+1.25000e-002,+6.25000e-003
2.88000000e+001,-1.00000e-001,-1.02500e-001,+1.25000e-002,+7.50000e-003,-2.25000e-002,-2.50000e-002,+1.00000e-002,+7.50000e-003,+3.65000e+000,+3.64375e+000,+1.25000e-002,+6.25000e-003
2.88500000e+001,-9.50000e-002,-9.75000e-002,+1.25000e-002,+7.50000e-003,-2.25000e-002,-2.25000e-002,+1.00000e-002,+7.50000e-003,+3.65000e+000,+3.64375e+000,+1.25000e-002,+6.25000e-003
2.89000000e+001,-9.00000e-002,-9.50000e-002,+1.00000e-002,+7.50000e-003,-2.25000e-002,-2.50000e-002,+7.50000e-003,+7.50000e-003,+3.65000e+000,+3.64375e+000,+1.25000e-002,+0.00000e+000
2.89500000e+001,-9.00000e-002,-9.25000e-002,+1.00000e-002,+1.00000e-002,-2.25000e-002,-2.50000e-002,+1.00000e-002,+5.00000e-003,+3.65000e+000,+3.63750e+000,+1.25000e-002,+6.25000e-003
2.90000000e+001,-9.00000e-002,-9.00000e-002,+1.00000e-002,+7.50000e-003,-2.00000e-002,-2.25000e-002,+1.00000e-002,+7.50000e-003,+3.64375e+000,+3.63750e+000,+1.25000e-002,+6.25000e-003
2.90500000e+001,-8.25000e-002,-8.75000e-002,+1.00000e-002,+7.50000e-003,-2.00000e-002,-2.50000e-002,+1.00000e-002,+7.50000e-003,+3.64375e+000,+3.63750e+000,+1.25000e-002,+6.25000e-003
2.91000000e+001,-8.25000e-002,-8.75000e-002,+1.00000e-002,+7.50000e-003,-2.00000e-002,-2.25000e-002,+7.50000e-003,+7.50000e-003,+3.63750e+000,+3.63750e+000,+1.25000e-002,+6.25000e-003
2.91500000e+001,-8.25000e-002,-8.50000e-002,+1.00000e-002,+7.50000e-003,-1.75000e-002,-2.25000e-002,+7.50000e-003,+5.00000e-003,+3.64375e+000,+3.63750e+000,+1.25000e-002,+0.00000e+000
2.92000000e+001,-8.50000e-002,-8.50000e-002,+1.00000e-002,+7.50000e-003,-2.00000e-002,-2.25000e-002,+7.50000e-003,+2.50000e-003,+3.63750e+000,+3.63750e+000,+1.25000e-002,+6.25000e-003
2.92500000e+001,-7.75000e-002,-8.25000e-002,+1.00000e-002,+7.50000e-003,-1.75000e-002,-2.25000e-002,+7.50000e-003,+5.00000e-003,+3.63750e+000,+3.63125e+000,+1.25000e-002,+6.25000e-003
2.93000000e+001,-7.75000e-002,-8.00000e-002,+7.50000e-003,+5.00000e-003,-1.75000e-002,-2.00000e-002,+5.00000e-003,+0.00000e+000,+3.63750e+000,+3.63750e+000,+1.25000e-002,+6.25000e-003
2.93500000e+001,-7.75000e-002,-8.00000e-002,+7.50000e-003,+5.00000e-003,-1.75000e-002,-2.00000e-002,+2.50000e-003,+0.00000e+000,+3.63750e+000,+3.63125e+000,+1.25000e-002,+0.00000e+000
2.94000000e+001,-7.75000e-002,-7.75000e-002,+7.50000e-003,+5.00000e-003,-1.75000e-002,-2.00000e-002,+5.00000e-003,-2.50000e-003,+3.63750e+000,+3.62500e+000,+1.25000e-002,+6.25000e-003
2.94500000e+001,-7.25000e-002,-7.50000e-002,+7.50000e-003,+5.00000e-003,-1.75000e-002,-1.75000e-002,+0.00000e+000,-2.50000e-003,+3.63750e+000,+3.62500e+000,+6.25000e-003,+6.25000e-003
2.95000000e+001,-7.00000e-002,-7.50000e-002,+7.50000e-003,+5.00000e-003,-1.50000e-002,-2.00000e-002,+0.00000e+000,-5.00000e-003,+3.63125e+000,+3.62500e+000,+1.25000e-002,+6.25000e-003
2.95500000e+001,-7.00000e-002,-7.25000e-002,+7.50000e-003,+5.00000e-003,-1.75000e-002,-2.00000e-002,+2.50000e-003,-2.50000e-003,+3.63125e+000,+3.62500e+000,+6.25000e-003,+0.00000e+000
2.96000000e+001,-6.50000e-002,-6.75000e-002,+1.00000e-002,+7.50000e-003,-1.50000e-002,-1.75000e-002,+0.00000e+000,-5.00000e-003,+3.63125e+000,+3.62500e+000,+6.25000e-003,+0.00000e+000
2.96500000e+001,-6.50000e-002,-6.75000e-002,+1.00000e-002,+5.00000e-003,-1.25000e-002,-1.50000e-002,-2.50000e-003,-7.50000e-003,+3.63125e+000,+3.62500e+000,+1.25000e-002,+6.25000e-003
2.97000000e+001,-6.25000e-002,-6.75000e-002,+7.50000e-003,+2.50000e-003,-1.25000e-002,-1.50000e-002,-2.50000e-003,-5.00000e-003,+3.63125e+000,+3.62500e+000,+1.25000e-002,+6.25000e-003
2.97500000e+001,-6.25000e-002,-6.50000e-002,+5.00000e-003,+2.50000e-003,-1.25000e-002,-1.50000e-002,-5.00000e-003,-7.50000e-003,+3.62500e+000,+3.62500e+000,+1.25000e-002,+6.25000e-003
2.98000000e+001,-6.00000e-002,-6.50000e-002,+5.00000e-003,+2.50000e-003,-1.25000e-002,-1.50000e-002,-5.00000e-003,-7.50000e-003,+3.62500e+000,+3.61875e+000,+1.25000e-002,+6.25000e-003
2.98500000e+001,-6.00000e-002,-6.25000e-002,+7.50000e-003,+5.00000e-003,-1.50000e-002,-1.75000e-002,-2.50000e-003,-5.00000e-003,+3.62500e+000,+3.61875e+000,+1.25000e-002,+6.25000e-003
2.99000000e+001,-5.50000e-002,-6.25000e-002,+7.50000e-003,+2.50000e-003,-1.25000e-002,-1.50000e-002,-2.50000e-003,-7.50000e-003,+3.61875e+000,+3.61875e+000,+1.25000e-002,+6.25000e-003
2.99500000e+001,-5.25000e-002,-5.50000e-002,+5.00000e-003,+2.50000e-003,-1.00000e-002,-1.25000e-002,-2.50000e-003,-5.00000e-003,+3.61875e+000,+3.61250e+000,+6.25000e-003,+6.25000e-003
3.00000000e+001,-5.00000e-002,-5.50000e-002,+5.00000e-003,+2.50000e-003,-1.00000e-002,-1.25000e-002,+2.50000e-003,-2.50000e-003,+3.61875e+000,+3.61250e+000,+1.25000e-002,+0.00000e+000
3.00500000e+001,-5.00000e-002,-5.50000e-002,+5.00000e-003,+2.50000e-003,-1.00000e-002,-1.50000e-002,+2.50000e-003,-2.50000e-003,+3.61875e+000,+3.61250e+000,+1.25000e-002,+6.25000e-003
3.01000000e+001,-4.75000e-002,-5.50000e-002,+5.00000e-003,+2.50000e-003,-1.25000e-002,-1.50000e-002,+2.50000e-003,+0.00000e+000,+3.61875e+000,+3.61250e+000,+1.25000e-002,+0.00000e+000
3.01500000e+001,-4.75000e-002,-5.25000e-002,+5.00000e-003,+0.00000e+000,-1.50000e-002,-1.75000e-002,+2.50000e-003,-5.00000e-003,+3.61250e+000,+3.60625e+000,+1.25000e-002,+0.00000e+000
3.02000000e+001,-4.75000e-002,-5.00000e-002,+5.00000e-003,+0.00000e+000,-1.25000e-002,-1.50000e-002,-2.50000e-003,-5.00000e-003,+3.61250e+000,+3.60625e+000,+6.25000e-003,+0.00000e+000
3.02500000e+001,-4.75000e-002,-5.00000e-002,+5.00000e-003,+0.00000e+000,-1.00000e-002,-1.50000e-002,-7.50000e-003,-1.00000e-002,+3.61250e+000,+3.60625e+000,+1.25000e-002,+0.00000e+000
3.03000000e+001,-4.75000e-002,-5.00000e-002,+2.50000e-003,+0.00000e+000,-1.00000e-002,-1.25000e-002,-1.25000e-002,-1.50000e-002,+3.61250e+000,+3.60625e+000,+1.25000e-002,+6.25000e-003
3.03500000e+001,-4.50000e-002,-4.75000e-002,+5.00000e-003,+2.50000e-003,-1.00000e-002,-1.50000e-002,-1.25000e-002,-1.50000e-002,+3.60625e+000,+3.60625e+000,+1.25000e-002,+6.25000e-003
3.04000000e+001,-4.50000e-002,-4.75000e-002,+5.00000e-003,+0.00000e+000,-1.00000e-002,-1.25000e-002,-1.25000e-002,-1.50000e-002,+3.60625e+000,+3.60000e+000,+1.25000e-002,+6.25000e-003
3.04500000e+001,-4.25000e-002,-4.75000e-002,+2.50000e-003,-2.50000e-003,-1.00000e-002,-1.25000e-002,-1.00000e-002,-1.50000e-002,+3.60625e+000,+3.60000e+000,+1.25000e-002,+6.25000e-003
3.05000000e+001,-4.00000e-002,-4.50000e-002,+5.00000e-003,-2.50000e-003,-1.00000e-002,-1.50000e-002,-1.00000e-002,-1.50000e-002,+3.60625e+000,+3.60000e+000,+1.25000e-002,+0.00000e+000
3.05500000e+001,-4.00000e-002,-4.25000e-002,+5.00000e-003,+0.00000e+000,-5.00000e-003,-1.25000e-002,-7.50000e-003,-1.75000e-002,+3.60625e+000,+3.60000e+000,+1.87500e-002,+6.25000e-003
3.06000000e+001,-3.75000e-002,-4.25000e-002,+2.50000e-003,+0.00000e+000,-1.00000e-002,-1.00000e-002,-1.25000e-002,-1.50000e-002,+3.60000e+000,+3.60000e+000,+1.25000e-002,+6.25000e-003
3.06500000e+001,-3.50000e-002,-4.00000e-002,+2.50000e-003,+0.00000e+000,-5.00000e-003,-1.00000e-002,-1.50000e-002,-1.75000e-002,+3.60625e+000,+3.60000e+000,+1.25000e-002,+0.00000e+000
3.07000000e+001,-3.50000e-002,-4.25000e-002,+2.50000e-003,+0.00000e+000,-5.00000e-003,-1.00000e-002,-1.50000e-002,-1.75000e-002,+3.60000e+000,+3.60000e+000,+1.25000e-002,+0.00000e+000
3.07500000e+001,-3.25000e-002,-3.75000e-002,+2.50000e-003,+0.00000e+000,-5.00000e-003,-7.50000e-003,-1.50000e-002,-2.00000e-002,+3.60000e+000,+3.59375e+000,+1.25000e-002,+6.25000e-003
3.08000000e+001,-3.25000e-002,-3.50000e-002,+5.00000e-003,+2.50000e-003,-5.00000e-003,-1.00000e-002,-1.25000e-002,-1.75000e-002,+3.60000e+000,+3.59375e+000,+1.25000e-002,+6.25000e-003
3.08500000e+001,-3.25000e-002,-3.75000e-002,+5.00000e-003,+2.50000e-003,-7.50000e-003,-1.00000e-002,-1.25000e-002,-1.75000e-002,+3.60000e+000,+3.59375e+000,+1.25000e-002,+0.00000e+000
3.09000000e+001,-3.25000e-002,-3.50000e-002,+0.00000e+000,-2.50000e-003,-7.50000e-003,-1.00000e-002,-1.50000e-002,-2.00000e-002,+3.59375e+000,+3.59375e+000,+1.25000e-002,+6.25000e-003
3.09500000e+001,-2.75000e-002,-3.25000e-002,+5.00000e-003,+0.00000e+000,-7.50000e-003,-1.00000e-002,-1.50000e-002,-1.75000e-002,+3.59375e+000,+3.58750e+000,+6.25000e-003,+6.25000e-003
3.10000000e+001,-3.00000e-002,-3.25000e-002,+2.50000e-003,+0.00000e+000,-5.00000e-003,-1.00000e-002,-1.50000e-002,-1.75000e-002,+3.59375e+000,+3.58125e+000,+1.25000e-002,+6.25000e-003
3.10500000e+001,-2.50000e-002,-2.75000e-002,+5.00000e-003,-2.50000e-003,-7.50000e-003,-1.25000e-002,-1.25000e-002,-1.75000e-002,+3.59375e+000,+3.58750e+000,+1.25000e-002,+6.25000e-003
3.11000000e+001,-2.50000e-002,-3.00000e-002,+5.00000e-003,+2.50000e-003,-5.00000e-003,-7.50000e-003,-1.50000e-002,-2.25000e-002,+3.58750e+000,+3.58750e+000,+1.25000e-002,+6.25000e-003
3.11500000e+001,-2.50000e-002,-3.00000e-002,+2.50000e-003,+0.00000e+000,-5.00000e-003,-1.00000e-002,-1.50000e-002,-2.25000e-002,+3.58750e+000,+3.58750e+000,+1.25000e-002,+6.25000e-003
3.12000000e+001,-2.50000e-002,-3.00000e-002,+5.00000e-003,+2.50000e-003,-5.00000e-003,-1.00000e-002,-1.50000e-002,-2.25000e-002,+3.58750e+000,+3.58125e+000,+1.25000e-002,+0.00000e+000
3.12500000e+001,-2.25000e-002,-2.75000e-002,+2.50000e-003,+2.50000e-003,-5.00000e-003,-1.00000e-002,-1.75000e-002,-2.25000e-002,+3.58750e+000,+3.58125e+000,+1.25000e-002,+6.25000e-003
3.13000000e+001,-2.25000e-002,-2.50000e-002,+5.00000e-003,+0.00000e+000,-5.00000e-003,-1.00000e-002,-1.50000e-002,-2.25000e-002,+3.58750e+000,+3.58125e+000,+1.25000e-002,+6.25000e-003
3.13500000e+001,-2.25000e-002,-2.50000e-002,+5.00000e-003,+0.00000e+000,-5.00000e-003,-1.00000e-002,-2.00000e-002,-2.50000e-002,+3.58750e+000,+3.58125e+000,+1.25000e-002,+6.25000e-003
3.14000000e+001,-2.25000e-002,-2.75000e-002,+5.00000e-003,-2.50000e-003,-5.00000e-003,-1.00000e-002,-2.00000e-002,-2.50000e-002,+3.58125e+000,+3.58125e+000,+1.25000e-002,+0.00000e+000
3.14500000e+001,-2.25000e-002,-2.50000e-002,+5.00000e-003,+0.00000e+000,-5.00000e-003,-7.50000e-003,-2.00000e-002,-2.50000e-002,+3.58125e+000,+3.58125e+000,+1.25000e-002,+6.25000e-003
3.15000000e+001,-2.00000e-002,-2.25000e-002,+7.50000e-003,+2.50000e-003,-5.00000e-003,-1.00000e-002,-2.25000e-002,-2.75000e-002,+3.58125e+000,+3.58125e+000,+1.25000e-002,+0.00000e+000
3.15500000e+001,-1.75000e-002,-2.00000e-002,+5.00000e-003,+0.00000e+000,-2.50000e-003,-7.50000e-003,-2.25000e-002,-2.75000e-002,+3.58125e+000,+3.57500e+000,+1.25000e-002,+6.25000e-003
3.16000000e+001,-1.75000e-002,-1.75000e-002,+2.50000e-003,+0.00000e+000,-2.50000e-003,-7.50000e-003,-2.25000e-002,-2.75000e-002,+3.58125e+000,+3.57500e+000,+1.25000e-002,+6.25000e-003
3.16500000e+001,-1.50000e-002,-1.75000e-002,+5.00000e-003,+2.50000e-003,-2.50000e-003,-5.00000e-003,-2.25000e-002,-2.50000e-002,+3.58125e+000,+3.57500e+000,+1.25000e-002,+6.25000e-003
3.17000000e+001,-1.25000e-002,-1.50000e-002,+5.00000e-003,+5.00000e-003,-2.50000e-003,-2.50000e-003,-2.25000e-002,-2.75000e-002,+3.58125e+000,+3.57500e+000,+6.25000e-003,+6.25000e-003
3.17500000e+001,-1.25000e-002,-1.50000e-002,+5.00000e-003,+2.50000e-003,-2.50000e-003,-5.00000e-003,-2.25000e-002,-2.75000e-002,+3.58125e+000,+3.57500e+000,+1.25000e-002,+0.00000e+000
3.18000000e+001,-1.25000e-002,-2.00000e-002,+5.00000e-003,+0.00000e+000,-2.50000e-003,-5.00000e-003,-2.50000e-002,-2.75000e-002,+3.58125e+000,+3.56875e+000,+1.25000e-002,+0.00000e+000
3.18500000e+001,-1.25000e-002,-1.50000e-002,+5.00000e-003,+2.50000e-003,-2.50000e-003,-5.00000e-003,-2.50000e-002,-2.75000e-002,+3.57500e+000,+3.56875e+000,+1.25000e-002,+6.25000e-003
3.19000000e+001,-1.25000e-002,-1.50000e-002,+5.00000e-003,+5.00000e-003,-2.50000e-003,-5.00000e-003,-2.25000e-002,-2.50000e-002,+3.57500e+000,+3.56875e+000,+1.25000e-002,+6.25000e-003
3.19500000e+001,-7.50000e-003,-1.25000e-002,+7.50000e-003,+2.50000e-003,-2.50000e-003,-2.50000e-003,-2.50000e-002,-2.75000e-002,+3.57500e+000,+3.56875e+000,+1.25000e-002,+6.25000e-003
3.20000000e+001,-7.50000e-003,-1.00000e-002,+5.00000e-003,+2.50000e-003,-5.00000e-003,-5.00000e-003,-2.50000e-002,-2.75000e-002,+3.57500e+000,+3.56875e+000,+1.25000e-002,+0.00000e+000
3.20500000e+001,-7.50000e-003,-1.00000e-002,+7.50000e-003,+5.00000e-003,-2.50000e-003,-7.50000e-003,-2.50000e-002,-2.75000e-002,+3.56875e+000,+3.56250e+000,+1.25000e-002,+0.00000e+000
3.21000000e+001,-7.50000e-003,-1.00000e-002,+7.50000e-003,+2.50000e-003,-2.50000e-003,-7.50000e-003,-2.50000e-002,-2.75000e-002,+3.56875e+000,+3.56250e+000,+1.25000e-002,+6.25000e-003
3.21500000e+001,-7.50000e-003,-1.00000e-002,+7.50000e-003,+2.50000e-003,-5.00000e-003,-7.50000e-003,-2.75000e-002,-3.25000e-002,+3.56875e+000,+3.56250e+000,+1.25000e-002,+0.00000e+000
3.22000000e+001,-5.00000e-003,-7.50000e-003,+7.50000e-003,+5.00000e-003,-2.50000e-003,-7.50000e-003,-2.75000e-002,-3.25000e-002,+3.56875e+000,+3.56250e+000,+1.25000e-002,+0.00000e+000
3.22500000e+001,+0.00000e+000,-5.00000e-003,+7.50000e-003,+2.50000e-003,-5.00000e-003,-7.50000e-003,-2.75000e-002,-3.25000e-002,+3.56250e+000,+3.55625e+000,+1.25000e-002,+0.00000e+000
3.23000000e+001,+0.00000e+000,-2.50000e-003,+7.50000e-003,+5.00000e-003,-2.50000e-003,-7.50000e-003,-2.75000e-002,-3.00000e-002,+3.56250e+000,+3.55625e+000,+1.25000e-002,+0.00000e+000
3.23500000e+001,+5.00000e-003,+2.50000e-003,+7.50000e-003,+2.50000e-003,+0.00000e+000,-5.00000e-003,-3.00000e-002,-3.25000e-002,+3.56250e+000,+3.55625e+000,+1.25000e-002,+0.00000e+000
3.24000000e+001,+7.50000e-003,+5.00000e-003,+5.00000e-003,+5.00000e-003,+0.00000e+000,-5.00000e-003,-2.75000e-002,-3.25000e-002,+3.55625e+000,+3.55625e+000,+1.25000e-002,+6.25000e-003
3.24500000e+001,+1.25000e-002,+7.50000e-003,+7.50000e-003,+2.50000e-003,-2.50000e-003,-5.00000e-003,-3.00000e-002,-3.50000e-002,+3.55625e+000,+3.55625e+000,+1.25000e-002,+6.25000e-003
3.25000000e+001,+1.25000e-002,+1.00000e-002,+7.50000e-003,+7.50000e-003,-2.50000e-003,-5.00000e-003,-3.25000e-002,-3.50000e-002,+3.56250e+000,+3.55000e+000,+1.25000e-002,+6.25000e-003
3.25500000e+001,+1.25000e-002,+1.00000e-002,+7.50000e-003,+2.50000e-003,+0.00000e+000,-5.00000e-003,-3.00000e-002,-3.50000e-002,+3.55625e+000,+3.55000e+000,+1.25000e-002,+6.25000e-003
3.26000000e+001,+1.75000e-002,+1.25000e-002,+7.50000e-003,+2.50000e-003,+0.00000e+000,-2.50000e-003,-3.50000e-002,-3.75000e-002,+3.55625e+000,+3.55000e+000,+6.25000e-003,+6.25000e-003
3.26500000e+001,+1.75000e-002,+1.50000e-002,+7.50000e-003,+5.00000e-003,+0.00000e+000,-5.00000e-003,-3.00000e-002,-3.75000e-002,+3.55625e+000,+3.54375e+000,+1.25000e-002,+6.25000e-003
3.27000000e+001,+2.25000e-002,+1.75000e-002,+7.50000e-003,+5.00000e-003,+0.00000e+000,-2.50000e-003,-3.25000e-002,-3.75000e-002,+3.55625e+000,+3.55000e+000,+1.25000e-002,+6.25000e-003
3.27500000e+001,+2.50000e-002,+2.00000e-002,+1.00000e-002,+7.50000e-003,+2.50000e-003,-2.50000e-003,-3.50000e-002,-3.75000e-002,+3.54375e+000,+3.54375e+000,+1.25000e-002,+6.25000e-003
3.28000000e+001,+2.75000e-002,+2.50000e-002,+1.25000e-002,+5.00000e-003,+0.00000e+000,-2.50000e-003,-3.50000e-002,-3.75000e-002,+3.55000e+000,+3.53750e+000,+1.25000e-002,+0.00000e+000
3.28500000e+001,+3.25000e-002,+2.75000e-002,+1.00000e-002,+7.50000e-003,+0.00000e+000,-2.50000e-003,-3.50000e-002,-3.75000e-002,+3.54375e+000,+3.53750e+000,+1.25000e-002,+0.00000e+000
3.29000000e+001,+3.25000e-002,+3.00000e-002,+1.25000e-002,+7.50000e-003,-2.50000e-003,-5.00000e-003,-3.75000e-002,-4.00000e-002,+3.54375e+000,+3.53750e+000,+1.25000e-002,+0.00000e+000
3.29500000e+001,+3.50000e-002,+3.25000e-002,+1.25000e-002,+7.50000e-003,+0.00000e+000,-2.50000e-003,-3.50000e-002,-3.75000e-002,+3.54375e+000,+3.53750e+000,+1.25000e-002,+6.25000e-003
3.30000000e+001,+3.75000e-002,+3.50000e-002,+1.25000e-002,+1.00000e-002,-2.50000e-003,-5.00000e-003,-3.50000e-002,-3.75000e-002,+3.53750e+000,+3.53125e+000,+6.25000e-003,+6.25000e-003
3.30500000e+001,+3.75000e-002,+3.50000e-002,+1.25000e-002,+7.50000e-003,-2.50000e-003,-5.00000e-003,-3.50000e-002,-3.75000e-002,+3.53750e+000,+3.53750e+000,+1.25000e-002,+0.00000e+000
3.31000000e+001,+4.00000e-002,+3.75000e-002,+1.50000e-002,+1.00000e-002,-2.50000e-003,-5.00000e-003,-3.50000e-002,-4.00000e-002,+3.53750e+000,+3.53125e+000,+1.25000e-002,+6.25000e-003
3.31500000e+001,+4.25000e-002,+4.00000e-002,+1.50000e-002,+1.25000e-002,-2.50000e-003,-7.50000e-003,-3.50000e-002,-3.75000e-002,+3.53750e+000,+3.53125e+000,+1.25000e-002,+6.25000e-003
3.32000000e+001,+4.50000e-002,+4.25000e-002,+1.50000e-002,+1.25000e-002,-2.50000e-003,-7.50000e-003,-3.50000e-002,-4.00000e-002,+3.53750e+000,+3.53125e+000,+1.25000e-002,+6.25000e-003
3.32500000e+001,+4.75000e-002,+4.50000e-002,+1.75000e-002,+1.25000e-002,-5.00000e-003,-5.00000e-003,-3.75000e-002,-3.75000e-002,+3.53750e+000,+3.53125e+000,+1.25000e-002,+6.25000e-003
3.33000000e+001,+4.75000e-002,+4.50000e-002,+1.75000e-002,+1.50000e-002,-7.50000e-003,-7.50000e-003,-3.75000e-002,-4.00000e-002,+3.53125e+000,+3.53125e+000,+1.25000e-002,+0.00000e+000
3.33500000e+001,+5.00000e-002,+5.00000e-002,+2.00000e-002,+1.75000e-002,-7.50000e-003,-1.00000e-002,-3.50000e-002,-4.00000e-002,+3.53125e+000,+3.52500e+000,+1.25000e-002,+6.25000e-003
3.34000000e+001,+5.25000e-002,+4.75000e-002,+2.00000e-002,+2.00000e-002,-5.00000e-003,-7.50000e-003,-4.00000e-002,-4.50000e-002,+3.53125e+000,+3.52500e+000,+1.25000e-002,+0.00000e+000
3.34500000e+001,+5.00000e-002,+4.75000e-002,+2.50000e-002,+1.75000e-002,-5.00000e-003,-7.50000e-003,-3.75000e-002,-4.00000e-002,+3.53125e+000,+3.52500e+000,+1.25000e-002,+6.25000e-003
3.35000000e+001,+5.50000e-002,+5.00000e-002,+2.25000e-002,+2.00000e-002,-7.50000e-003,-1.00000e-002,-4.00000e-002,-4.00000e-002,+3.53125e+000,+3.52500e+000,+6.25000e-003,+6.25000e-003
3.35500000e+001,+5.25000e-002,+5.25000e-002,+2.75000e-002,+2.00000e-002,-7.50000e-003,-1.00000e-002,-3.75000e-002,-4.00000e-002,+3.52500e+000,+3.51875e+000,+1.25000e-002,+0.00000e+000
3.36000000e+001,+5.50000e-002,+5.25000e-002,+2.75000e-002,+2.00000e-002,-7.50000e-003,-1.00000e-002,-3.75000e-002,-4.25000e-002,+3.52500e+000,+3.52500e+000,+1.25000e-002,+6.25000e-003
3.36500000e+001,+5.75000e-002,+5.50000e-002,+3.00000e-002,+2.50000e-002,-1.00000e-002,-1.00000e-002,-4.00000e-002,-4.25000e-002,+3.53125e+000,+3.51875e+000,+1.25000e-002,+0.00000e+000
3.37000000e+001,+6.00000e-002,+5.75000e-002,+3.50000e-002,+3.00000e-002,-7.50000e-003,-1.00000e-002,-4.25000e-002,-4.75000e-002,+3.52500e+000,+3.51875e+000,+1.25000e-002,+6.25000e-003
3.37500000e+001,+6.00000e-002,+5.50000e-002,+3.75000e-002,+3.25000e-002,-7.50000e-003,-1.25000e-002,-4.50000e-002,-4.75000e-002,+3.52500e+000,+3.51875e+000,+1.25000e-002,+6.25000e-003
3.38000000e+001,+6.25000e-002,+5.50000e-002,+4.00000e-002,+3.50000e-002,-1.00000e-002,-1.00000e-002,-4.25000e-002,-4.50000e-002,+3.51875e+000,+3.51875e+000,+1.25000e-002,+6.25000e-003
3.38500000e+001,+6.00000e-002,+5.75000e-002,+4.25000e-002,+4.00000e-002,-7.50000e-003,-1.00000e-002,-4.25000e-002,-4.75000e-002,+3.51875e+000,+3.51250e+000,+1.25000e-002,+6.25000e-003
3.39000000e+001,+6.00000e-002,+5.75000e-002,+4.50000e-002,+4.25000e-002,-7.50000e-003,-1.00000e-002,-4.25000e-002,-4.75000e-002,+3.51875e+000,+3.51250e+000,+1.25000e-002,+0.00000e+000
3.39500000e+001,+6.00000e-002,+5.50000e-002,+5.00000e-002,+4.50000e-002,-7.50000e-003,-1.25000e-002,-4.25000e-002,-4.75000e-002,+3.51875e+000,+3.50625e+000,+1.25000e-002,+6.25000e-003
3.40000000e+001,+6.00000e-002,+5.75000e-002,+5.25000e-002,+4.75000e-002,-1.25000e-002,-1.50000e-002,-4.25000e-002,-4.75000e-002,+3.51250e+000,+3.51250e+000,+1.25000e-002,+0.00000e+000
3.40500000e+001,+6.00000e-002,+5.75000e-002,+5.75000e-002,+5.25000e-002,-7.50000e-003,-1.25000e-002,-4.50000e-002,-4.75000e-002,+3.51250e+000,+3.50625e+000,+1.25000e-002,+6.25000e-003
3.41000000e+001,+6.00000e-002,+5.75000e-002,+6.25000e-002,+5.75000e-002,-1.25000e-002,-1.50000e-002,-4.25000e-002,-5.00000e-002,+3.51250e+000,+3.50625e+000,+1.25000e-002,+6.25000e-003
3.41500000e+001,+5.75000e-002,+5.50000e-002,+6.50000e-002,+6.00000e-002,-1.25000e-002,-2.00000e-002,-4.50000e-002,-5.00000e-002,+3.51250e+000,+3.50625e+000,+1.25000e-002,+6.25000e-003
3.42000000e+001,+5.75000e-002,+5.25000e-002,+7.25000e-002,+6.75000e-002,-1.25000e-002,-1.75000e-002,-4.25000e-002,-4.75000e-002,+3.51250e+000,+3.50625e+000,+6.25000e-003,+0.00000e+000
